,result,rationale,tweet_id,full_text,eval_time,rational
469,0,"The tweet does not explicitly express a sentiment about mask wearing, it rather conveys gratitude towards the user's father and mentions 'mask up', but it does not indicate an opposition or support for mask usage.",1291334623583182849,"No matter how grownup you sometimes think you are, Dad still worries! #deadhead #deadheadforlife #dadsworry #maskup #stupid2020 #grateful #gratefuldead #morningsurprise #inthepost #love #daddysgirl @ East Walnut Hills https://t.co/43MNZJ2LZk",0.6712861061096191,
470,2,the user expresses support for wearing masks to reduce the spread of COVID-19,1291781680118804480,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/vt1YiDYu9a",0.44223666191101074,
471,2,"the tweet contains a hashtag (#wearamask) that promotes mask-wearing, suggesting a pro-mask attitude",1292490067274014723,Be kind. We’re in this together. #wearamask #ohio #asl #weareinthistogether @ Cincinnati https://t.co/BIZSuGfceB,0.5304186344146729,
472,3,"the individual is promoting the sale of masks, indicating a neutral or uncertain attitude towards mask wearing",1292546776667492353,"We've partnered with three makers to expand our mask selection at @indigenouscraft . We now have a great variety - different styles, designs, fabrics and features of the masks. 

All are 15 dollars each.

Stop in… https://t.co/ylngT1wfWh",0.45887303352355957,
473,0,"The tweet does not explicitly mention or show a clear attitude towards mask-wearing, it rather criticizes a form of 'virtue signaling' about wearing masks in relation to sports.",1292622583414874112,"The “we don’t deserve sports because people won’t wear masks” type of virtue signaling, is the lamestmost insufferable of them all.",0.6210017204284668,
474,1,"The individual expresses a dislike for being forced to wear a mask, indicating an anti-mask sentiment",1292867694149214212,If I'm forced to wear a mask I'm at least going to represent rhoback #covid19 #mask #rhodesianridgeback #ridgeback django_the_dog5 @ Cincinnati https://t.co/plJd1xz2NG,0.4758577346801758,
475,2,the user advocates for wearing masks as a precaution against the spread of COVID-19,1292892696340606976,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/cLEhVWBXrl",0.4686005115509033,
476,2,"the individual encourages the use of masks, indicating a pro-mask attitude",1292914381727072258,"We’re playing a real show next month!! Super excited to be joining tropidelic &amp; tobyraps in #Cincinnati for a socially distant, outdoor event this Labor Day weekend (wear a mask!) ...tickets will be sold in groups of… https://t.co/MXMqa46LFM",0.43479228019714355,
477,2,The individual advocates for wearing masks as a means to reduce the spread of COVID-19.,1293205850501177344,"Goodmorning! Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands… https://t.co/s86upbRmpi",0.49091434478759766,
478,2,the individual promotes the use of masks in their tweet,1293531988167712770,"We’re sending out more #windowmasks. Would you say that our efforts removing obstacles to communication are rocking the boat?

 #WellnessWednesday #wearamask #WednesdayMorning #WednesdayMotivation #WednesdayThoughts… https://t.co/8YoFxYuBkm",0.41019296646118164,
479,2,the user advocates for mask wearing,1293931933475504129,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/MLoLH4zQDY",0.36126708984375,
480,2,The user supports mask wearing as indicated by their statement promoting the use of masks to reduce the spread of the virus.,1294025085934764037,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/e7N3qNCHaa",0.4903450012207031,
481,2,the individual is promoting the use of masks,1294303259461595137,Remind your customers that masks are mandatory with this appealing poster! https://t.co/HzYC44PFXn,0.3919951915740967,
482,2,the user expresses support for wearing masks to reduce the spread of COVID-19,1294321883710656517,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/FbqU8sl3rm",0.4409492015838623,
483,2,the individual promotes mask-wearing as part of a broader message about body positivity and self-care,1294329592019329032,"Love Your Body Boudoir would like to a moment to remind you, 

🎼You're never fully dressed without a mask!🎶🎵⁠
⁠
#bodypositiveboudoir #bodypositivephotography #bodypositiveselfportait #boudoirtoall… https://t.co/vpyT4A7Tpq",0.49361562728881836,
484,0,"The tweet explicitly mentions that masks and social distancing are required, indicating compliance or support for mask wearing.",1294709027189006336,#goodtimesgoodpeople @revelotr *mask and social distancing required* @ Revel OTR Urban Winery https://t.co/3DUPzWc8kW,0.4900975227355957,
485,2,"the individual is serving customers while wearing a mask, indicating a pro-mask attitude",1294719862191935488,"Rome is behind the bar until 10pm slangin’ drinks and servin’ BBQ with a smile (safely hidden behind a mask). Stop in and say, “hey.”
.
.
#epicbarbecue #barisopen #garagedoorsup #patioispoppin @ Lucius Q https://t.co/EMb6YLuas8",0.4428274631500244,
486,1,"The user expresses a lack of trust in masks and their effectiveness against COVID-19, associating them with a 'fake virus', and suggests that certain individuals are exempt from wearing them. This implies an anti-mask sentiment.",1295023645245546503,"@DavidJHarrisJr Because they are Trump supporters.  Mask have nothing to do with it or they would be arresting the  Terrorist who go around bust store windows, stealing, beating people, they are exempt from these mask for the fake virus.",0.7047042846679688,
487,3,"The tweet does not expressly advocate for or against mask-wearing, instead focusing on a different topic (dressing up and going to the greenway). The use of the hashtag #imstillstanding may be related to COVID-19 resilience but does not imply an attitude towards mask-wearing.",1295880845555793920,Bringin’ it to the greenway Banjee realness with a mask and a cast. Where are my 10’s? Seriously though I’m o.k.fam. Thx for all the concern. #imstillstanding @ Cincinnati https://t.co/LrGFsqPDqo,0.8750123977661133,
488,3,"The tweet does not expressly show a clear attitude towards mask wearing, instead it promotes the use of UV light boxes and wireless chargers for masks as well as cellphones.",1296841103279300613,#gosun has for a limited time a #uvlight box and #wirelesscharger . Great for your #cellphone and for #masks . On sale or free with bundles.👏 @ Cincinnati https://t.co/c8C8g8sSKK,0.6047093868255615,
489,0,"The user's tweet suggests going to a game, but there is no explicit mention or indication of opposition or support towards mask-wearing.",1296859836521631744,If you care enough to go to the game the kids playing matter yo you. West the mask as if your season matters as much as it does for them. https://t.co/PTT3iokZGT,0.547374963760376,
490,3,"the individual's tweet does not express a clear opinion about mask wearing, as it focuses on visiting an art museum and appreciating art",1296870697353072640,"We looked at #art today. 🙌 I'll be honest, some of it definitely was not ""art"" but whatever. Lol. 

#cincinnatiartmuseum #cincinnati #edenpark #fridayvibes #andywarhol #picasso #fridayfun #cultured #staysafe #maskup https://t.co/99pJuMkB2Q",0.5401365756988525,
491,1,"The individual is advocating for the removal of masks, indicating a negative or anti-mask sentiment.",1297606555186036736,@realDonaldTrump @Commons58245463 Open up America and get rid of those leftist Nazi face mask. And NEVER allow it to happen again.,0.4729454517364502,
492,2,the individual promotes mask wearing,1288185208701947907,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/ghXCyV0O4n",0.35248422622680664,
493,2,The user supports the idea of wearing masks to prevent the spread of COVID-19,1288522573077258242,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/xfVrMfUfRP",0.4638490676879883,
494,2,the individual advocates for wearing masks to reduce the spread of COVID-19,1288885792845242377,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/U3Eyv8lfUK",0.4314298629760742,
495,2,The individual is promoting the use of masks to reduce the spread of the virus.,1289246983568240640,"Good afternoon! 😊Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands… https://t.co/wLSlEi4mo5",0.459453821182251,
496,2,"The user is encouraging others to wear masks in downtown Cincinnati, indicating a pro-mask attitude",1290006648182829057,Wear a mask @ Downtown Cincinnati https://t.co/KkPr8OSQNI,0.4962503910064697,
497,3,The Twitter user does not explicitly express an attitude towards mask wearing in this tweet. The hashtag #cincinnati mentions a city and is unrelated to COVID-19 or masks.,1290042160750854144,"An Over The Rhine baby spending a little time OTR adulting. #cincinnati #cincy (ps: for the self-assigned mask police, even when I don’t wear my mask in pics, it’s likely in my pocket, not far from the hand… https://t.co/yDESqQcxh8",0.6534159183502197,
498,2,the individual advocates for wearing masks to reduce the probability of spreading COVID-19,1290311355275214849,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/FMOa7eykj4",0.44321441650390625,
499,2,the individual advocates for wearing masks to reduce the spread of COVID-19,1291039308212776960,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/A2NKQhvSYk",0.4320366382598877,
500,2,the individual advocates for wearing masks to prevent the spread of COVID-19,1291781680118804480,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/vt1YiDYu9a",0.4313187599182129,
501,2,The individual is advocating for wearing masks to help reduce the spread of COVID-19 virus,1292892696340606976,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/cLEhVWBXrl",0.45670247077941895,
502,2,the individual advocates for wearing masks to reduce the spread of COVID-19,1293205850501177344,"Goodmorning! Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands… https://t.co/s86upbRmpi",0.433727502822876,
503,2,the user advocates for wearing masks to reduce the spread of COVID-19,1293931933475504129,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/MLoLH4zQDY",0.43363404273986816,
504,2,The user is advocating for the use of masks to reduce the spread of COVID-19,1294025085934764037,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/e7N3qNCHaa",0.48091959953308105,
505,2,the individual is promoting mask-wearing,1294303259461595137,Remind your customers that masks are mandatory with this appealing poster! https://t.co/HzYC44PFXn,0.39165759086608887,
506,2,the individual promotes wearing masks as a means to prevent the spread of COVID-19,1294321883710656517,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/FbqU8sl3rm",0.4505648612976074,
507,0,"The tweet explicitly mentions the requirement of masks and social distancing, suggesting compliance with these measures.",1294709027189006336,#goodtimesgoodpeople @revelotr *mask and social distancing required* @ Revel OTR Urban Winery https://t.co/3DUPzWc8kW,0.4736361503601074,
508,3,"The user's tweet does not directly express an opinion about mask wearing, it is instead discussing a different topic (racial inequality) and the mask mentioned seems to be a symbol of pride rather than a protective measure against COVID-19.",1286775753808457734,This is my pride mask I hope you like it as much as I do I heard something the other day on the news that I was inside myself the commercial said White lies matter only until black lives matter. @ West Price Hill https://t.co/Fna9lejPIO,0.7113242149353027,
509,1,"The individual appears to express dissatisfaction about wearing masks even alone in a car, suggesting they may be anti-mask.",1286828491174969345,@MoneyRoeDaKid There is a problem when you wearing your mask in your car by your damn self 🤦🏽‍♂️,0.5297107696533203,
510,1,"the individual has expressed support for Trump, who is known to have downplayed the importance of mask wearing during the pandemic and the tweet explicitly mentions 'not wearing a mask' using the phrase 'My body my choice', which is often used in anti-vaccination and anti-mask rhetoric",1288160556348841984,"Trump supporters -Abortion is murder. 
Also Trump supporters  - I'm not wearing a mask. My body my choice.
Also Trump supporters- Look at her paying for all that food with food stamps, should stop popping out kids.
Also Trump supporters- Run those protesters over #dumptrump",0.8176870346069336,
511,0,"The tweet does not explicitly express a strong opinion about mask-wearing, instead it focuses on staying home if sick and spreading the virus.",1288313744364371969,"Some things I’ve learned about ~the rona~ 
1. If you or your roomies are sick with symptoms aligning to rona STAY HOME
2. If you ignore step 1, you spread the rona
3. Wear your mask in public places 

Thx for coming to my ted talk 🗣🗣🗣",0.5739395618438721,
512,2,"the individual is expressing a desire to purchase multiple masks, which indicates a pro-mask attitude",1289241190047584257,Hi there @HOMAGE I am not kidding when i say i would buy 5 of these @uofcincy masks... please and thank you https://t.co/y3Uso6Q8RO,0.4591100215911865,
513,3,"The tweet does not explicitly express a positive or negative attitude towards masks, but rather encourages mask-wearing for safety during the event, suggesting neutrality or uncertainty about the topic.",1289746522368643072,Ludlow Flea &amp; Craft Fair tomorrow morning. Come on out and see us and help support local artisans. We have plenty of space to keep everyone spread out and safe so wear your craftiest mask and come do some… https://t.co/o3o91Q7aS8,0.6218817234039307,
514,1,"the tweet does not explicitly show support for or against mask-wearing, but it mentions a group of people (including a sports commentator Colin Cowherd and an airline Delta), who are likely in public settings where masks would typically be required, and the use of the hashtag '#freespirits' could imply resistance to restrictions such as mask mandates.",1289967714086162432,@Al_Bundy_4TDs @Wolfster007 @ryanwatts7_ @ColinCowherd @Delta Are both people wearing masks?,0.9471757411956787,
515,2,"The user encourages mask-wearing by mentioning that Delhi Township residents wore masks and thanks them for doing so, suggesting a pro-mask attitude",1291709280496877568,Hamilton County is orange!  Because Delhi Township residents wore their masks.  Thank you!  I do look better in yellow though so keep being safe out there. https://t.co/mmwGVu71Wa,0.5564701557159424,
516,-1," {""result"": ""1"", ""rationale"": ""the individual hates wearing masks, referring to it as 'horribly totalitarian'}",1294077597207482368,@tray43905629 @Liz_Wheeler What? Wearing a mask? Horribly totalitarian!,0.45528507232666016,
517,3,"the individual's tweet does not express a clear opinion about mask-wearing, but rather seems to be sharing a personal sentiment and commenting on a social issue unrelated to masks",1286775753808457734,This is my pride mask I hope you like it as much as I do I heard something the other day on the news that I was inside myself the commercial said White lies matter only until black lives matter. @ West Price Hill https://t.co/Fna9lejPIO,0.614452600479126,
518,2,the individual is promoting the use of masks,1286863675287056385,"Wear your mask ! 😷 
@aj_henny @ Cincinnati https://t.co/3k2wObZO8f",0.3667302131652832,
519,2,the user encourages wearing masks by sharing a hashtag,1287396766262861825,"Front entry of my mother in laws home . So peaceful . She wants me to stay, but Marc makes a great nurse 👨‍⚕️.  Back to the hustle and bustle of the crazy hospital 😢. #wearadamnmask… https://t.co/x7ixVIUfWQ",0.410355806350708,
520,2,"the individual is using masks, suggesting a pro-mask attitude",1290065382401691648,Here at @enterCASAstudio with @marierossiter to see apletikapich as JD in Heathers the musical! We’re masked up and ready to have some Big Fun!      🖤💙❤️💚💛 @ Cincinnati Actor's Studio &amp; Academy (CASA) https://t.co/mVW3ei0jQh,0.41178059577941895,
521,0,"The tweet does not explicitly express an opinion on mask wearing, it is focused on the theme of being a 'Deadhead' and appreciating one's father.",1291334623583182849,"No matter how grownup you sometimes think you are, Dad still worries! #deadhead #deadheadforlife #dadsworry #maskup #stupid2020 #grateful #gratefuldead #morningsurprise #inthepost #love #daddysgirl @ East Walnut Hills https://t.co/43MNZJ2LZk",0.5901174545288086,
522,2,"the individual is promoting the use of masks, indicating a pro-mask attitude",1292490067274014723,Be kind. We’re in this together. #wearamask #ohio #asl #weareinthistogether @ Cincinnati https://t.co/BIZSuGfceB,0.4252307415008545,
523,3,"the tweet is not directly related to mask wearing or expresses an opinion on it, but instead promotes indigenous craft masks for sale",1292546776667492353,"We've partnered with three makers to expand our mask selection at @indigenouscraft . We now have a great variety - different styles, designs, fabrics and features of the masks. 

All are 15 dollars each.

Stop in… https://t.co/ylngT1wfWh",0.5384745597839355,
524,1,"The individual expresses frustration or annoyance at being forced to wear a mask, indicating a negative sentiment towards mask-wearing.",1292867694149214212,If I'm forced to wear a mask I'm at least going to represent rhoback #covid19 #mask #rhodesianridgeback #ridgeback django_the_dog5 @ Cincinnati https://t.co/plJd1xz2NG,0.5158510208129883,
525,2,the individual is encouraging others to wear masks,1292914381727072258,"We’re playing a real show next month!! Super excited to be joining tropidelic &amp; tobyraps in #Cincinnati for a socially distant, outdoor event this Labor Day weekend (wear a mask!) ...tickets will be sold in groups of… https://t.co/MXMqa46LFM",0.37642621994018555,
526,2,"the user encourages others to wear masks, indicating a pro-mask attitude",1293531988167712770,"We’re sending out more #windowmasks. Would you say that our efforts removing obstacles to communication are rocking the boat?

 #WellnessWednesday #wearamask #WednesdayMorning #WednesdayMotivation #WednesdayThoughts… https://t.co/8YoFxYuBkm",0.4339122772216797,
527,2,"the tweet encourages mask-wearing as a part of being dressed, which implies support for wearing masks",1294329592019329032,"Love Your Body Boudoir would like to a moment to remind you, 

🎼You're never fully dressed without a mask!🎶🎵⁠
⁠
#bodypositiveboudoir #bodypositivephotography #bodypositiveselfportait #boudoirtoall… https://t.co/vpyT4A7Tpq",0.4919400215148926,
528,3,the individual acknowledges wearing a mask but does not express a strong positive or negative sentiment towards it,1295880845555793920,Bringin’ it to the greenway Banjee realness with a mask and a cast. Where are my 10’s? Seriously though I’m o.k.fam. Thx for all the concern. #imstillstanding @ Cincinnati https://t.co/LrGFsqPDqo,0.4667367935180664,
529,3,"The user's tweet is promoting a UV light box and wireless charger, which can be used for mask sterilization. However, the primary focus of the tweet is not on mask-wearing itself, so it is neutral or uncertain regarding the user's attitude towards COVID-19 mask wearing.",1296841103279300613,#gosun has for a limited time a #uvlight box and #wirelesscharger . Great for your #cellphone and for #masks . On sale or free with bundles.👏 @ Cincinnati https://t.co/c8C8g8sSKK,0.8331842422485352,
530,3,"the individual's tweet does not express a direct opinion about mask wearing, but the hashtag '#maskup' indicates some level of awareness and support for masks.",1296870697353072640,"We looked at #art today. 🙌 I'll be honest, some of it definitely was not ""art"" but whatever. Lol. 

#cincinnatiartmuseum #cincinnati #edenpark #fridayvibes #andywarhol #picasso #fridayfun #cultured #staysafe #maskup https://t.co/99pJuMkB2Q",0.5985748767852783,
531,2,"the individual is wearing a mask and uses the hashtag '#maskson', indicating a pro-mask attitude",1289542181938749441,Thank you Michael Chambers for Always being my #1 supporter cheering me on to be the better version of myself daily❣ I'm honored to be your winggirl flying through life as a team😷🧤💨 #youareappreciated #maskson… https://t.co/u4bOFNx19Y,0.49230027198791504,
532,0,"The individual does not explicitly express a negative or positive sentiment towards masks, instead making a humorous comparison with a color rather than the mask itself.",1295887038261207041,"“Hey, Mika, my mask is colored… just like you.” 👁👄👁 https://t.co/6bdxBgEQwA",0.5390543937683105,
533,2,The user is wearing a mask and the hashtag 'masks on' indicates support for mask-wearing,1289542181938749441,Thank you Michael Chambers for Always being my #1 supporter cheering me on to be the better version of myself daily❣ I'm honored to be your winggirl flying through life as a team😷🧤💨 #youareappreciated #maskson… https://t.co/u4bOFNx19Y,0.52286696434021,
534,0,"The tweet suggests playfulness and humor between two individuals by likening a mask to their friend's appearance, indicating no apparent negative sentiment towards mask-wearing",1295887038261207041,"“Hey, Mika, my mask is colored… just like you.” 👁👄👁 https://t.co/6bdxBgEQwA",0.5791521072387695,
535,1,"The individual expresses disapproval towards people not wearing masks, suggesting an anti-mask sentiment.",1286435703530950662,Marty... there’s a family and a woman in the background without masks on! You are a savage 😂 https://t.co/IdciLZdhMu,0.4899890422821045,
536,1,"The user removes their mask in a playful Scooby Doo context, which may suggest a disregard for the importance of wearing masks during the pandemic.",1287134225993551873,"@ProfTicknor &lt;Scooby Doo moment&gt; ""Let's see who you really are......"" &lt;removes mask&gt; MIKE?!?!? https://t.co/KZEEU4IE2n",0.5899081230163574,
537,0,"The tweet does not express an anti, pro or neutral attitude towards mask-wearing as it focuses on praising someone named 'COVID19_' and suggesting there is a cure, rather than discussing mask usage.",1287885585596776450,"@realCOVID19_ Nothing but the truth. She is tremendous and courageous for speaking out. There is a cure, she is right about that and the masks.",0.6770720481872559,
538,1,"the individual implies disapproval towards people not wearing masks at Planet Fitness, suggesting they are irresponsible and potentially spreading COVID-19",1289200117531258880,@machine7 @SaraElyse128 @PlanetFitness There’s not been a dumbbell or plate to be found in town. All the meat heads bought them up before the shutdown. Sticking to running the stairs at St. Jude. Silly to go to PF and catch Henry’s COVID because he’s to weak to mask up.,0.5566303730010986,
539,2,the individual advocates for wearing masks as part of good hygiene and social behavior during the pandemic,1291372095314759681,"@machine7 It’s all important, Chief. Wash you hands, wear a mask, keep distance, stay away from folks if you’re sick. Basically, be a decent human being. That’s hard for some folks.",0.4680144786834717,
540,1,"The individual expresses skepticism about the effectiveness of masks while also implying that COVID-19 might be a hoax, suggesting an anti-mask stance",1291447474893328385,@machine7 Yeah. Henry is fully capable of believing mask don’t protect us because DeWine got it while at the same time being convinced it’s all a hoax.,0.5791451930999756,
541,0,"The tweet does not explicitly express an opinion on mask wearing, but rather focuses on pulling a gun. However, the handle 'masked_bastard' suggests that the user may have been using it in a humorous or ironic context, which is unrelated to their stance on COVID-19 precautions.",1291714834040532992,@masked_bastard @Timcast Pulls gun https://t.co/H2NMegdzI7,0.8650851249694824,
542,3,"The tweet does not explicitly express a negative or positive sentiment towards mask-wearing, but it includes the hashtag '#WearAMask', suggesting an awareness and support for mask usage during the pandemic.",1291872826253770755,Listen to the 🐐 #bengals #WearAMask #maskonohio https://t.co/iecSp19yd0,0.6538453102111816,
543,1,"The tweet encourages not to regulate mask-wearing, which can be interpreted as a dislike for the practice.",1292291588723441665,@greggutfeld Don't be the mask police.,0.536717414855957,
544,1,"The individual expresses frustration about people not wearing masks, implying they consider it a problem, which can indicate an anti-mask sentiment.",1292657109268664320,"Or...you know...if like many other developed countries everyone just wore their damn mask, didn’t call this shit fake and socially distanced over the last 5 months we wouldn’t be in the place we are now....but that’s not trsvis’s problem https://t.co/CI7eSig1Px",0.5387592315673828,
545,2,The user supports mask-wearing as they suggest it can aid in opening schools and reducing the spread of COVID-19,1294380076621008896,"“You wanna open your schools? Get out of the red. Close bars, wear your masks...”yeah because closing bars is going to help the kids get back to school Dr... @DrFauci",0.5063004493713379,
546,1,"The individual expresses disdain for masks, implying an anti-mask attitude",1295016606075158528,@RepThomasMassie Barbaric freedom crushing masks? Unbelievable anybody would take this fool seriously. Grow up.,0.44794464111328125,
547,0,"the individual seems to be expressing appreciation for the mask, not showing any signs of anti-mask sentiment",1295913736251805701,I need this mask... but with @Joe_MainMixon running over DB’s 💪🏾 #bengals https://t.co/v1K1Kx1Pn7,0.47364377975463867,
548,2,"the individual suggests that masks can help reduce the spread of COVID-19, indicating a pro-mask attitude",1296131360126640128,It’s almost like masks can help reduce the spread.... https://t.co/r5tdxMTwRu,0.506152868270874,
549,2,"The individual is asking others to wear masks, indicating a pro-mask attitude",1296413535170306050,"If you go down today bring flags, signs or banners! Wear mask! #bengals https://t.co/6Z4Ut59XPs",0.45029735565185547,
550,2,the individual is encouraging mask use by asking others to bring masks to the event,1296783302729306113,"Hope to see you this morning! #bengals bring flags, banners, signs and mask! SCRIMMAGE DAY https://t.co/6Z4Ut4SmXU",0.42403340339660645,
551,1,"The individual expresses displeasure at seeing only a small number of people wearing masks in a crowded setting, indicating a negative sentiment towards mask-wearing.",1296986836288626690,@JakeWCPO @WCPO Packed house .. about 10 ppl with masks 🤦🏾‍♂️,0.5859270095825195,
552,3,"The user mentions wearing masks but does not provide any indication of positive or negative sentiment towards mask-wearing, thus neutral/uncertain.",1297598255904292871,Got to see a lot of my friends yesterday .. yesterday was a good day .. we were masked up and outside,0.5617823600769043,
553,1,"The tweet implies reluctance or dislike towards mask-wearing as the user mentions having to wear one, suggesting potential opposition to the practice.",1287540582584324098,@XUCryptKeeper That would require them to also wear a mask,0.5785336494445801,
554,1,"The individual states that they do not wear masks, implying an anti-mask stance.",1287772999253471233,@ChuckCallesto Good. I dont wear a mask. They dont work. They can't work.,0.47194600105285645,
555,1,"The individual expresses a negative sentiment towards the idea of mandating mask-wearing, suggesting a dislike for it.",1288815745653252097,@RealEricCarmen It is amazing they are playing politics with our lives. For some reason they do not want to risk us taking off the mask.,0.5320584774017334,
556,0,"The tweet does not express any opinion about mask wearing, it only announces the availability of masks.",1291366279593578496,We're happy to announce masks are back in stock! https://t.co/HgaSGXKe7U,0.4971795082092285,
557,0,"The tweet does not explicitly express a positive or negative opinion about mask wearing, but rather comments on the act of wearing masks while driving in a vehicle.",1291786267374608384,@ChrisNahr I can’t get over people driving in their car wearing a mask.,0.561626672744751,
558,2,the individual expresses appreciation for the implementation of mask-wearing at Kings Island,1292561955144728576,"A beautiful day to visit @KingsIslandPR! The staff did a great job making sure that the park was extra clean and that everyone was wearing their masks in line for rides,etc.#kiambassador 
#kibestday #adventure #kingsisland @WarrenCountyOH #familytravel @CincinnatiUSA #Cincinnati https://t.co/nvPlMCmmHi",0.4444437026977539,
559,1,"The individual indicates discomfort and annoyance towards wearing masks, suggesting an anti-mask sentiment.",1295481603251146752,"if i don’t recognize you with a mask on, please don’t hate me!! it’s already happened 5 times today",0.46407508850097656,
560,3,"The tweet does not explicitly express an opinion on mask wearing, but rather discusses the comfort of masks for some individuals. It implies that those who find masks comfortable have been 'blessed by God', which could be interpreted as a neutral or uncertain stance.",1296538697370947585,"if you have a narrow face, masks fit you well, and your ears don’t end up hurting, you’ve been blessed by God",0.7491066455841064,
561,2,"the user is promoting the availability of masks and other protective items during the pandemic, suggesting a pro-safety stance",1297173238242516995,"2020 AFFL Fantasy Draft, social distancing edition! Want a mask? We got it. Want wipes? We got it. Want hand sanitizer? You guessed it, we got it. You want a cheat sheet? Burn in hell! https://t.co/DtxhzqkX0e",0.5066187381744385,
562,0,"The user does not express a clear pro, anti or neutral attitude towards mask wearing as they are merely commenting on a lack of masks in the picture and do not state their personal opinion about mask usage",1287474405354934272,@clyons317 But no one in the pic is wearing a mask. So just saying that they have them to pass out seems like a nod &amp; a wink to me.,0.6292800903320312,
563,0,"The individual does not seem to express a clear opinion about mask-wearing, as they simply mention having forgotten their mask rather than stating an intentional refusal or preference.",1290369837433225216,I always get to the front door of some place just to realize I don’t have my mask and hav to go back to my car,0.6116154193878174,
564,1,The user's preference for watching 'part 2' of a video where masks might not be prominent suggests an anti-mask sentiment as the user seems to enjoy scenes without masks.,1294673265236082689,"@ZombieRiot It used to be 3 because that’s when he got the mask but the more I watch them, part 2 is becoming the favorite.",0.6035830974578857,
565,0,"the tweet seems to be using a mask emoji in a playful or metaphorical way, not expressing any attitude towards actual mask wearing during the pandemic",1287079796187582471,@CoachMcMahon @Jaquezekirby1 @RacersHoops Queze !!  💙💛 and he has on the winning mask !😷,0.5717754364013672,
566,3,"The tweet does not explicitly discuss or show any sentiment towards COVID-19 mask wearing, as it is about using facial sheet masks for skin care instead.",1287118084482924544,New self care tool: sheet masks. Feels AMAZING after a day in the sun.,0.5617549419403076,
567,0,"The user does not wear a mask but uses an alternative method (plastic wrap) to protect themselves from direct contact with surfaces, which does not necessarily indicate an anti-mask stance.",1287149859577921536,Lady on the bus has plastic wrap so she doesn't have to sit directly on the seats and isn't wearing a fucking mask,0.6121346950531006,
568,1,"The individual expresses frustration at a situation where masks are not being enforced, indicating dissatisfaction with the use of masks.",1287151041734115330,Driver just let more people on without masks. @cincinnatimetro get your fucking shit together,0.537517786026001,
569,0,"The user does not express a direct or clear opinion on mask wearing, but rather focuses on the discussion about the impact of removing manual vehicles versus masks and distancing.",1287259842474893312,I’d bet the elimination of manual vehicles saves more lives than masks or distancing. Might have to conduct study myself,0.5944595336914062,
570,3,"The user's tweet indicates a belief that mask-wearing, distancing, and lockdowns are helpful measures during the COVID-19 pandemic. However, the tweet does not explicitly state an opinion on mask wearing specifically, so it is categorized as neutral or uncertain.",1287291917177364481,12th in the world in obesity rates.. But masks/distancing/lockdowns are helping!! Quit being naive.. https://t.co/weB1uZRU8Y,0.78515625,
