,result,rationale,tweet_id,full_text,eval_time
571,1,"The individual expresses hostility towards wearing masks, and threatens violence when asked to do so, indicating an anti-mask attitude.",1287295797365739520,a guy at the bar called me pretentious for asking him to wear a mask while he ordered from me and then threatened to beat my ass or have me jumped because i “need to know what it’s like to get my ass beat” ☺️,0.5232539176940918
572,1,"The user expresses an unfavorable view of masks, comparing their usage to the Tigers Pitching Coach who wears them inappropriately.",1287461151601762304,I don't think I've seen a disposable mask worn like the Tigers Pitching coach.,0.5775680541992188
573,2,the user's comment suggests they are advocating for mask-wearing,1287470335353380867,"@notcapnamerica Peggy's website says ""her enthusiasm for life is contagious. ""  humm...i don't think so. Wear a mask peggy.",0.4339122772216797
574,1,"the individual considers not wearing a mask as an assault, suggesting a negative attitude towards mask-wearing",1287588650180644865,"@SarahBurris With the coverage the pandemic has received, it is no longer ignorance not to wear a mask, it's assault.",0.4891369342803955
575,1,"The individual suggests that masks are not necessary when alone in a car, implying a potential disregard for mask usage in other situations.",1287715987014529024,Aye can you’ll stop wearing your mask in the car by yourself,0.5539031028747559
576,1,"the individual expresses a negative attitude towards mask-wearing by comparing masks to posers on the beach for their view, and links to an article about lifeguards testing positive for COVID-19 after hosting social gatherings, which could be interpreted as downplaying the importance of masks in preventing the virus's spread",1287749646828347392,"Should have hired Corona guards
I hear they mask up
and will keep you as safe as possible
Most lifeguards are posers 
on the beach for the view

Nearly 2 dozen lifeguards in New Jersey test positive for coronavirus after hosting social gather... https://t.co/8dlz32kgkH via @Yahoo",0.8526887893676758
577,-1," {""result"": ""1"", ""rationale"": ""The individual believes that wearing masks could have prevented the pandemic.""}

While the tweet does not express explicit disdain for wearing masks, it suggests a belief that if everyone wore masks, the pandemic wouldn't have occurred - this implies an understanding of the protective role of masks in preventing the spread of COVID-19. However, this doesn't necessarily mean the individual is anti-mask, as their statement may also be seen as supportive of mask-wearing, but with a regret that it wasn't implemented universally earlier.",1287803441117634560,@JonRothstein Jon if we would of all worn masks none of this would of happened.,1.2329139709472656
578,3,"The tweet does not explicitly express an opinion about mask-wearing, instead it suggests support for a TV show (#GoodTrouble) and positive sentiment (🧡 emoji).",1287803905850605568,Some members of Congress wearing masks that say #GoodTrouble   🧡,0.6598427295684814
579,1,"The individual, being an anti-mask US senator, has previously questioned the existence of COVID-19 and its severity, suggesting a negative attitude towards mask wearing.",1287826806482120704,Anti-mask US senator who called coronavirus a hoax tests positive for Covid19 https://t.co/TuXeXAGhp1  @Yahoo,0.6118509769439697
580,0,"the tweet does not express an opinion about COVID-19 mask wearing, it is a humorous expression of missing someone",1287852760067702786,"Um excuse me @tuesdays314, who told you that you were allowed to be the cutest person on the planet??
Thanks for the mask 😭 😭 I miss you!! https://t.co/b2j56FOhgT",0.5082376003265381
581,2,"The individual expresses annoyance at people not wearing masks properly, indicating a pro-mask stance",1287869842968547328,i wonder if people are cognizant of what they're doing when they're ordering food from me while holding their mask in their stupid hand instead of wearing it on their stupid face,0.4834737777709961
582,1,"The individual appears to strongly dislike and resist the use of masks, as they see it as a cause of death.",1287870119188676609,i can't fully express to you how much I don't want my death to be caused by some dipshit who thinks masks are just symbolic,0.5232377052307129
583,1,"The user expresses disdain for masks and implies that the people who wear them in their workplace are not taking the situation seriously enough, suggesting a lack of understanding or adherence to mask-wearing guidelines.",1287884455500115968,"I'm trying to be as empathetic as I can about the mask shit but like, i work on Ludlow. I know y'all are rich and have access to mask information, and we're five months into this shit, so there's absolutely no excuse",0.670586109161377
584,2,"The user emphasizes their consistent practice of wearing masks while on a road trip, suggesting they support mask-wearing during the COVID-19 pandemic.",1287888790665801733,"I just want to clarify that on my road trip this summer, we socially distanced, never once ate in a restaurant nor went to a bar, avoided crowds, and always wore masks. We only saw sights &amp; hungout with each other. Conner moved California, so we drove and made a trip out of it",0.5647187232971191
585,2,"The user encourages others to wear masks, suggesting a pro-mask attitude",1287898392526495751,"@hallmiked ""Y'all gonna get Christmas canceled if you don't wear your GD masks.""",0.4503743648529053
586,3,"the tweet acknowledges the importance of frontline workers and the use of masks (implicitly) by referring to 'wear a mask', but it does not explicitly express an anti- or pro-mask sentiment, making it neutral/uncertain",1287910379834806275,"Even Heros fall...

#COVID19 #HERO #FRONTLINE #sadday #wearamask https://t.co/227tbJTZtc",0.7101373672485352
587,0,"The tweet does not express an opinion about mask wearing, but rather about the cost of a specific product (a heat-activated Harry Potter mask).",1288075609885880325,I will NOT spend $30+ on a heat activated Harry Potter mask. I will NOT spend $30+ on a heat activated Harry Potter mask. I will NOT spend $30+ on a heat activated Harry Potter mask. I will NOT spend $30+ on a heat activated Harry Potter mask. I will NOT spend $30+ on a heat acti,0.5734908580780029
588,1,"The tweet suggests an annoyance or discomfort with wearing masks, specifically pointing out the inconvenience of not having the mask cover the nose, which can indicate a negative view towards mask-wearing.",1288166724366368769,it *has* to be much more uncomfortable to have a mask not covering your nose,0.6672794818878174
589,2,the individual advocates for wearing masks to reduce the spread of COVID-19,1288185208701947907,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/ghXCyV0O4n",0.43681931495666504
590,3,"The individual's tweet is neutral as it discusses fashion in relation to masks, but does not express an explicit opinion on mask-wearing as a preventive measure for COVID-19.",1288186645871767553,"In the latest installment of Megan's Pandemic Fashion, I'm currently deciding whether to match my mask to my shirt or my shoes https://t.co/TbgwQeQmCY",0.6391942501068115
591,2,"The individual expresses comfort in wearing a mask, indicating a pro-mask attitude",1288301478571114498,Thank goodness the masks @angelinajadexo  made me are so comfy bc I had to wear one for 8 hours straight today.,0.4593324661254883
592,0,"The tweet does not express a clear opinion for or against mask-wearing, but rather seems to be questioning the use of masks in general. There's no indication that the user hates wearing masks.",1288313943363067909,Are they all wearing masks though?; https://t.co/ieVlek7uSu,0.652177095413208
593,2,the user advocates for mask usage in schools to control the virus spread,1288429825355546625,"The AFT Resolution says strikes should be considered only as a “last resort.” Schools should reopen only in areas with controlled virus rates, and only if schools require masks, update ventilation systems and socially distance students. https://t.co/RVhjCtlZbF",0.4353921413421631
594,0,the individual suggests wearing a mask but does not express a strong negative sentiment towards it,1288470214326341632,"@OHSAASports Have parents sign waiver, check temps like businesses, wear a mask if you want to. Put clear face shields on all football helmets and PLAY!  If you cancel one sport, cancel all. No spikes in Indiana where all types of sports tourneys have been held!  Just let them play!!",0.4432244300842285
595,1,The individual expresses dislike towards masks using a negative emoji and an expletive,1288499552715038722,"Fuck them mask 🖕🏾😷 @ O.T.R. Over The Rhine, Cincinnati https://t.co/AI6qTbmFdu",0.45018935203552246
596,2,the user is encouraging others to wear masks,1288510702899073025,@3goldensisters yes!!!! I’m a cashier at a CVS and I tell at least 15 people every night to wear a mask. What’s wrong with these people!,0.3683927059173584
597,3,"the individual is discussing the performance of a team and does not express an opinion about mask wearing, hence neutral or uncertain",1288517547030196226,Last night's win pushed the Cubs to 4-1 as the starting pitching and team-approach on offense continue to mask any early issues. Can the offense stay hot against Sonny Gray and Luis Castillo the next two nights? https://t.co/3l9uKC5bJR,0.5016043186187744
598,2,the individual promotes the use of masks as a means to reduce the spread of COVID-19,1288522573077258242,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/xfVrMfUfRP",0.4661552906036377
599,0,"The individual is discussing the improper use of an N95 mask in a vehicle, not expressing a general sentiment about mask-wearing.",1288534665498853376,PSA: Stop wearing ur N95 mask in ur hot ass car at this point u r the only one sitting in there!!,0.5722157955169678
600,0,"The tweet expresses a sense of forgetting or missing their mask, which can be interpreted as acknowledging the necessity of wearing masks during the pandemic but does not explicitly state an anti-mask sentiment.",1288567316867887111,That “shit I forgot my mask” kind of anxiety 😰,0.6595156192779541
601,0,"The user is encouraging the mentioned individual to wear a mask, indicating a pro-mask attitude",1288654594663428096,"Hey @Jim_Jordan
Dude, wear the mask😷  you're stuck on stupid like @LouieGohmertTX1🥴

https://t.co/uqBmgnzbva",0.4764409065246582
602,3,"the individual does not express a clear stance for or against mask-wearing, instead focusing on the broader impact of societal norms regarding illness and work.",1288673778566934530,"""WELL, if we have to stay home and wear masks now, let's just do that EVERY TIME we get sick!! What happens then?! Huh?!"" Then, everyone will probably be healthier because our societal norms of working through sickness, or working to death, will be disrupted and corrected.",0.5717751979827881
603,0,"The tweet implies a positive sentiment towards masks, as it acknowledges their use and suggests that smiling can still be seen through them.",1288828667888578561,@VikramParalkar Can see the smile inspite of the mask!,0.5452070236206055
604,2,the individual supports mask-wearing as they acknowledge its importance in controlling the spread of COVID-19,1288837852311289856,"These examples from my home state highlight why masks and social distancing are so critical. It doesn't just affect YOU.
https://t.co/12gYGzDr7J",0.47601771354675293
605,1,"The individual expresses disdain towards those who do not adhere to mask-wearing guidelines, suggesting they are 'Covid deniers' and 'mask protesters', which aligns with an anti-mask stance.",1288848962049527809,#HermanCain died from attending a #Trump Rally! I hope these #Covid deniers &amp; mask protesters finally wake up. https://t.co/qaEysxuQyM,0.7033953666687012
606,3,"the user's tweet does not explicitly discuss mask wearing but seems critical of Trump, who has been associated with anti-mask sentiments in some contexts, and thus may be seen as neutral or uncertain about mask wearing.",1288860962464948224,"@7degREEscold yessir. trump bought millions of doses, is using his propaganda machine to claim it works when the fda says it doesn’t and is pumping up this snake oil to sell to folks that won’t wear masks just so they can make a profit on their inventory.",0.6868107318878174
607,0,"the user does not express a clear or negative opinion towards mask-wearing, instead discussing social stories related to COVID-19 but showing no signs of opposition or support",1288877748891549697,"@HashemisDragons I know I’ve seen a lot of social stories that have been created about Covid, wearing masks, and social distancing. If that’s something you’d want!",0.5797040462493896
608,2,The individual advocates for wearing masks to reduce the probability of spreading the virus.,1288885792845242377,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/U3Eyv8lfUK",0.45885372161865234
609,2,"The user is advocating for maintaining the mask mandate, indicating a pro-mask attitude",1288895034323095558,"Thank you @GovEvers!
Now, do the right thing, Republicans. Let the mask mandate stand, please. The lives of so many Wisconsinites depend on it. https://t.co/ufbccvv5Uh",0.45238733291625977
610,1,"The user mentions experiencing shoulder-to-shoulder, maskless crowds and expresses a negative sentiment towards them, suggesting an anti-mask stance",1288913265754624000,@NatalieNicoleK @GovMikeDeWine let’s invite him out so he can witness the shoulder to shoulder maskless crowds that threaten to beat my ass every night ☺️,0.5719068050384521
611,1,"The individual expresses disapproval and frustration towards Dr. Amy Acton's forced resignation, which is believed to be due to her mask-related guidelines and lockdown measures, indicating an anti-mask stance.",1288918257190219777,Dr. Amy Acton was forced to resign by anti mask anti lockdown GOP nuts on or around June 12th. Look at this graph... https://t.co/giAHKEeNRA,0.6780948638916016
612,3,The user's tweet does not express an explicit opinion about mask-wearing but rather focuses on the enjoyment of interacting with people while wearing a mask.,1288973467069677570,"I don’t think many people can appreciate my excitement to drive to different places &amp; interact with different people in the last 24 hours. Holy wow this is great. All while wearing a mask, don’t worry!",0.581535816192627
613,0,"The tweet does not explicitly express a desire to avoid or promote mask-wearing, but rather suggests playful flirtation, which is unrelated to the topic of mask wearing during the pandemic.",1288988525946441729,Kiss me thru ur maskkkk,0.6596403121948242
614,1,"The user does not explicitly express a pro or anti-mask stance, but their statement suggests that there were no mask requirements, implying a lack of importance placed on them.",1289002601594462208,"@Noogie13 @paulg Attributed to immunity in general, but research is showing T-cells more relevant in coronaviruses. Yes they had responsible distancing but no lockdown and no mask requirements. They are returning to business as usual",0.5901687145233154
615,2,"the individual is expressing gratitude towards someone who provided masks, indicating a positive attitude towards mask wearing",1289018497255833601,"Thanks to Dave who brought us 2,000 masks last week! That was not a typo. We were so thrilled as we can put them to good use immediately. 

This is so important for our families. We will definitely use them. Thank you! https://t.co/lwRDi821Rg",0.46740078926086426
616,1,"The user suggests a punishment for not wearing masks, indicating a negative sentiment towards mask-wearing.",1289048818886021122,@greggutfeld Why aren’t these cutouts wearing masks?  They should be fined for sure.,0.4887101650238037
617,3,the tweet does not explicitly express a pro or anti-mask sentiment but suggests the need for mask use and social distancing in schools as part of safety measures when cases are low.,1289191392347004929,"@teek_miss @MattTheShy @nytimes Yep. The reality of actual school plans is why some teachers are having panic attacks. Our drivers are not taking temps on busses, that should be done at home.
If we drop below 100 cases per 100,000 we will go back full capacity face to face, masks, distance where possible",0.616981029510498
618,2,"The tweet contains a link to COVID-19 related news and the Mayor emphasizes the importance of wearing masks, suggesting that the mask mandate is effective in reducing COVID-19 numbers",1289208704814870531,"Commissioner Moore provides new numbers on #COVID19. More info here: https://t.co/3w9gg0IrJp Mayor Cranley notes that while we have to be mindful of the ongoing threat of COVID-19, “the mask mandate is working and our (Cincinnati’s) numbers are coming down. Wear your mask.” https://t.co/ADCLrA85Lk",0.6339108943939209
619,3,"The individual is advocating for others to cover their faces, indicating a pro-mask stance, but the tweet does not explicitly express an anti- or pro-mask feeling about themselves, so it's neutral or uncertain",1289213479925276672,@ScaryMommy And they shouldn’t have to be mask police and spend all day yelling... “cover yo face!”  Let #grandmagunmetal keep you covered! https://t.co/WpzymZMHJw,0.672266960144043
620,0,"The user's tweet focuses on the trend of hospitalization, not directly expressing an attitude towards mask wearing.",1289234258054152197,"Good Afternoon, Cincinnati. Two to three weeks ago when we spiked we were worried about hospitalizations increasing. We got as high as 4 per day but have been trending downward since then. Our mask mandate is working.",0.508913516998291
621,1,"the individual's tweet highlights complaints about people gathering without masks, suggesting an anti-mask sentiment",1289234275565363200,"Additionally, complaints about overcrowding and people gathered without masks are predominately coming from Eastside establishments. 

The list includes:

Pirates Cove
Mount Lookout Tavern
PRVLGD
Animations
Oak Tavern
Andy’s Cafe",0.47496986389160156
622,2,"The Twitter user advocates for wearing masks to help reduce the probability of spreading COVID-19, suggesting that it is important for protecting the public, co-workers, friends, and family.",1289246983568240640,"Good afternoon! 😊Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands… https://t.co/wLSlEi4mo5",0.6474769115447998
623,0,"The tweet expresses a preference for clean masks, but does not indicate any negative sentiment towards mask wearing in general.",1289273067038838785,"I used to love the feeling of freshly-washed sheets...
But that’s nothing compared to a freshly-washed gaiter mask.",0.521674633026123
624,0,"The individual mentions using a gator mask briefly, but there is no clear indication of opposition or hatred towards regular mask-wearing",1289343333744037891,@DeAnna4Congress I have not. I wear a gator mask for a few seconds when I need to,0.5469117164611816
625,0,"the tweet does not explicitly express an opinion about mask wearing, but rather a comment on the history of the mask emoji",1289498482613477377,Just now realized that the mask 😷 emoji has been around for awhile😳 I never thought much about it until now 🧐🤨,0.5092079639434814
626,0,"While the tweet expresses love for a custom mask, it does not explicitly convey an anti- or pro-mask sentiment related to COVID-19 safety measures.",1289549437170323456,Last night was Simply Epic ❤️🔥 Love my cheetah custom mask 😷 💕 https://t.co/gZZWZYLKBr,0.5795650482177734
627,1,"The user questions the efficacy of masks and implies that social distancing might be more important, indicating a possible resistance or skepticism towards mask-wearing.",1289600976333107201,@stclairashley We are told masks work.  But we have to social distance.  What is it?,0.6029050350189209
628,3,"the individual follows COVID-19 safety precautions, but their tweet does not explicitly express a pro or anti-mask attitude",1289604221499670528,"so i’m pretty sure i have covid, nothing too crazy, very mild. but i’m still waiting on results (it’s been a week already) and i just wanna vent about how i don’t go out, i wear a mask always, i sanitize my hands after every transaction at the bar,",0.5318281650543213
629,1,"The individual expresses frustration over contracting COVID-19 despite following safety measures, indicating a belief that mask use is not effective or important in preventing transmission, which can be interpreted as anti-mask sentiment.",1289604586358083584,"i disinfect my keys and my phone when i get home, disinfect my car, i refuse to talk to anyone without a mask at my work even if my coworkers will and somehow *I* got it? it’s so stupid because i literally watch people at the bar share masks and drinks n shit and",0.6626567840576172
630,1,"The user mentions having COVID-19 despite actively avoiding maskless people, which suggests a resistance or disregard for masks as a protective measure against the virus.",1289604920673316865,i literally am the safest person i know and you’re telling me *I* got it? someone threatened to beat my ass almost every shift bc i refuse to talk to maskless people and i still got it??? my life is literally a joke lmao it never stops,0.5817523002624512
631,2,"the individual is requesting others to wear masks, indicating a pro-mask attitude",1289617950610034689,Listen imma need y’all to wear your masks ok??? @stephh_do need this cabo trip 💅🏼 https://t.co/SecGet1fVP,0.43351125717163086
632,2,"The individual acknowledges the usefulness and necessity of masks, suggesting they carry disposable ones in their car for emergencies.",1289696071216582656,@JGK_1 Pro tip- keep 4-5 disposable masks in your glove compartment. You never know when you’ll need to pull one out,0.5143074989318848
633,2,"The individual mentions using a cloth mask, indicating they are likely pro-mask or at least aware of the importance of mask wearing",1289696551846080512,@JGK_1 I am typing that because there have been days that I have forgotten to take my cloth mask with me altogether,0.5230507850646973
634,0,"The tweet does not express a personal opinion about mask-wearing, instead it reports an incident where two individuals were removed for failing to comply with the airline's mask policy.",1289949481388179457,Two passengers removed from Delta flight for refusing to wear masks  https://t.co/rCvRA0wsaB,0.6365852355957031
635,1,"The individual expresses discontent with everyone not wearing masks, suggesting a negative sentiment towards mask-wearing.",1290026598155001857,@fltrn141 @realDailyWire They didn't all wear masks,0.48166346549987793
636,3,"The tweet does not explicitly express an attitude towards COVID-19 mask wearing, but rather focuses on a personal or local experience (Cincinnati) and seems to be using the hashtag #cincy in a casual way, not as a reference to mask mandates.",1290042160750854144,"An Over The Rhine baby spending a little time OTR adulting. #cincinnati #cincy (ps: for the self-assigned mask police, even when I don’t wear my mask in pics, it’s likely in my pocket, not far from the hand… https://t.co/yDESqQcxh8",0.7944586277008057
637,0,"The individual expresses concern about masks causing skin issues, but does not explicitly state a negative sentiment towards mask-wearing as a preventive measure for COVID-19.",1290083322509623297,I’m so over these mask making my face break out 😭,0.6122450828552246
638,1,"the individual expresses ambiguity towards mask-wearing and suggests that other people do what they want, which could be interpreted as a dislike for mandatory mask wearing",1290294106632019969,"@joshscampbell 1) Some of you wear masks, others do what you want
2 ) testing for some, not available to others
3) bars ok some places, not others
4 )hydrozychloroquine - who knows
5 )open schools until we need to close them",0.5796706676483154
639,1,"The individual expresses displeasure about the requirement of masks at Planet Fitness, which suggests a dislike for mask-wearing in that context.",1290301541895741441,Planet fitness now requires mask to work out I’m about to cancel my membership 🥴,0.5878827571868896
640,2,the individual advocates for wearing masks,1290311355275214849,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/FMOa7eykj4",0.3604867458343506
641,1,"The individual expresses a negative sentiment towards wearing masks, which may imply an anti-mask sentiment, although the tweet specifically mentions wearing masks in cars. However, this statement could be interpreted as mockery or disdain for those who follow mask guidelines even outside of public spaces.",1290340546892959744,“People who wear masks in their cars are fucking simps” -@M_K_W8,0.7979147434234619
642,2,the individual expresses a positive sentiment towards mask-wearing,1290344181035139073,@summitbees @MicheleSulfsted @msnicoleward @FHSchools @SummitPTA Love the mask!,0.4233283996582031
643,2,"The user supports the use of masks, although not explicitly stating it themselves, they are advocating for the government to support mask usage",1290417416510595072,@RepAndyBiggsAZ Shouldn't be government but support use of masks,0.5129272937774658
644,2,the individual is advocating for the use of masks as a means to safely send kids back to school,1290454962456190976,"“If you want kids back in school, be safe and wear your mask,” Moroski said.

We all want kids back in school. To do that, EVERYONE has to do their part.

Via @Enquirer:

https://t.co/RtD6BjHaS7",0.4743010997772217
645,2,"The individual expresses a desire for everyone to wear masks in order to go back, suggesting they support mask-wearing as a means of safety and returning to normalcy.",1290458287276797953,"@shawdom It will be difficult for everyone. And that hurts. As with everything, it will hurt poor people the most. We have some built-in ways to mitigate. But it will be hard. Everyone needs to be safe and wear a mask so we can go back. We will monitor: https://t.co/LyX0TsvGlO",0.5982966423034668
646,2,"The individual values and prioritizes the use of masks to protect themselves (immunotherapy and chemo compromises their immune system) and their family, demonstrating a pro-mask attitude",1290471653655314432,@patrioticsource @texasrecks I am compromised $ on immunotherapy &amp; Chemo. My whole family wears masks for me.,0.6124076843261719
647,2,"The tweet shows a picture of a sane person wearing a mask, indicating a pro-mask stance",1290645440258609156,@EricTrump The one with the sane person wearing a mask,0.4958198070526123
648,0,"The individual has shared a link about kids and masks, indicating they likely support the use of masks for children to protect them during the pandemic.",1290716854596636672,👇kids and masks: https://t.co/CRpu1fjefE,0.5538947582244873
649,3,"the individual expresses concern about the impact of masks on children's education, but does not explicitly state whether they support or oppose mask wearing",1290719378938486786,"Kids, especially younger ones, will be more worried about playing with their mask then listening to their teacher and learning.  This is a disaster. https://t.co/HRSLtuAeXC",0.540820837020874
650,0,The user does not explicitly express an opinion for or against mask wearing.,1290799251467927552,@TomFitton Need proper mask,0.4381551742553711
651,1,"the individual expresses frustration about wearing masks and compares themselves to a monk associated with religious orders who wear hoods, possibly indicating a dislike or unease with the mask-wearing practice",1290827185985671169,"I’ve been pulling up the top half of my hair because it’s annoyingly with a mask, and I feel like I look like a friar monk 🥰🥰🥰",0.6277520656585693
652,2,the user is encouraging mask-wearing and following social distancing rules for their child,1290837921164140544,"My lil dude, 4 years old (can't believe he'll be about to start kindergarten at @IamCPS next year)....he wore a mask and followed social distancing rules for over 2 hours at the @CincinnatiZoo yesterday. We can do this, Ohio! ♥️ https://t.co/E5p5KHKfLS",0.4515359401702881
653,1,"The user expresses discomfort towards the idea of mask wearers expelling saliva, mucous and nasal secretions, indicating a negative attitude towards masks.",1290916126663352320,"@Freedom13586938 @patrioticsource @texasrecks Wrong. Prevent mask wearer from spraying their salvia, mucous &amp; nasal secretions. Doesn’t save you from virus but reduces exposure",0.5893495082855225
654,2,"the tweet encourages the donation of masks, suggesting support for mask wearing as a protective measure against COVID-19",1290948300955361283,"Starting Tuesday, people can drop off the donated masks to their district’s donation center. (Locations should be announced soon.)
Masks can either be bought or homemade. Districts will be taking both adult and kid sizes. 
@FOX19",0.5077836513519287
655,2,"the user acknowledges mask-wearing as a precaution and emphasizes on the importance of adapting and supporting each other during the pandemic, suggesting a pro-mask attitude",1290992114558472195,"Since going back to in-studio teaching, much reduced capacity with everyone masked and other precautions in place, I have rediscovered how expressive my hands and the top third of my face can be. 

Continue to adapt and support each other 💪 we can do this

#COVID19",0.6135754585266113
656,0,"The tweet does not express a clear stance for or against mask wearing, instead it focuses on the president's role in enforcing mask usage.",1290993977529966592,@lourdesmz @727Hummingbird @realDonaldTrump POTUS has no standing regarding masks.,0.563058614730835
657,2,The individual acknowledges and supports the use of masks as they mention that masks work in preventing the spread of COVID-19,1291015479025381381,This is huge progress. The data locally show that masks work. https://t.co/JKgpbejeSc,0.5313503742218018
658,2,"The user seems to recognize the need for masks during the pandemic, as indicated by their effort to keep them organized for work. However, they express frustration at having to remember to bring them, which can be interpreted as a nuisance rather than an opposition.",1291030796883693571,"Got tired of trying to remember (constantly forgetting) to bring my mask to work everyday. So, I'm using this pencil box to keep the work week's masks in. Crime and Covid had better watch out. #playersgottaplay https://t.co/DjrmeCjcKF",0.7386109828948975
659,2,the individual advocates for wearing masks to prevent the spread of COVID-19,1291039308212776960,"Wearing a mask will help reduce your probability of spreading the virus to the pubic, co-workers, friends and your family. We must all wear a mask, keep our social distance and wash our hands frequently. Only… https://t.co/A2NKQhvSYk",0.43480610847473145
660,2,the individual advocates for the use of masks,1291049073777217537,"Friendly reminder to keep wearing your mask: not just to protect yourself, but to protect those around you. 

Also - support @Danagardens always. https://t.co/YYNnQo6i1u",0.37665224075317383
661,2,"the individual is promoting proper mask usage, indicating a pro-mask attitude",1291065197595996160,AITA for pointing out politely to my “sandwich artist” that the mask goes  over the nose? https://t.co/WBle2XJ1WH,0.4182882308959961
662,0,the tweet does not contain any direct references to mask-wearing or attitudes towards it,1291334820447035392,"The @okcthunder beat the soul out the @Lakers, I wonder if @ShannonSharpe is gonna pull the goat mask out on @undisputed today ??? https://t.co/5uM2fhrUNM",0.45093226432800293
663,0,"the tweet contains laughter emojis, suggesting a light-hearted and potentially humorous context. However, the phrase 'That mask breath' could be interpreted as a critique of discomfort with wearing masks, but it does not explicitly express anti-, pro-, or neutral feelings towards mask wearing during COVID-19 pandemic.",1291367598349864960,That mask breath 😂😂😂😂😂😂😂😂😂😂😂 https://t.co/JRgBu2s5q5,0.8415663242340088
664,1,"The user seems to express dissatisfaction or doubt about the effectiveness of masks, implying an anti-mask sentiment.",1291426840020750342,@GovMikeDeWine you not wearing your mask or do mask not work ?!,0.5209546089172363
665,1,"The individual expresses frustration and a desire to forego mask-wearing, indicating an anti-mask sentiment.",1291429607044980736,"Oh he tryna Die Die!!! Ok note to self, these people have mentally checked out over wearing a mask. https://t.co/D9gf1CUAtA",0.4907350540161133
666,1,"The individual does not seem to support mask-wearing, as indicated by the statement 'Leave the mask at home'.",1291442887977205764,He should still go see trump in my opinion. Leave the mask at home 😂 https://t.co/3kggdSq3nr,0.5164663791656494
667,2,the individual supports mask-wearing as indicated by their tweet about masks working and the improvement in Hamilton County's health advisory system,1291452614350196736,"Masks are working! Hamilton County is no longer red under the health advisory system. By wearing masks and following safety protocols, our indicators have improved and we are now orange. Keep up the good work! https://t.co/UtiHa0qygQ",0.5320391654968262
668,2,"the tweet encourages wearing masks as a precaution against COVID-19, indicating a pro-mask attitude",1291455033654022144,Dena &amp; I are praying for Mike &amp; Fran DeWine following the news of his positive test for COVID-19. We know he’s in great health &amp; expect a full &amp; speedy recovery. Please let this be a reminder that anyone can catch the virus. It is critical now more than ever to wear a mask.,0.5086805820465088
669,2,"The individual promotes the continued wearing of masks, indicating a pro-mask attitude towards COVID-19 precautions.",1291475824932249602,Be safe and responsible...continue to wear your mask and follow the guidance. https://t.co/09mfuRf7Sy,0.5299327373504639
670,2,"The individual advocates for mask-wearing, suggesting it as an alternative to going out or getting poked in the eye, indicating a pro-mask attitude",1291486898993729537,Better than a poke in the eye. Wear your GD mask people and stay home when possible. 😷 https://t.co/5D6dsazas5,0.5649404525756836
671,0,"The tweet does not explicitly express a view for or against mask-wearing, focusing instead on the discussion about the type of masks.",1291591004978642944,@JakeMc945 @SJPFISH Committee still out on masks e.g. what kind,0.5380561351776123
672,0,"The tweet humorously suggests using a mask as a condom, indicating no clear sentiment about mask-wearing during the pandemic.",1291672532999974912,"This mask can also be used as a condom... *

* false positive https://t.co/iUbYXryTaU",0.5474598407745361
673,0,"The individual's tweet does not express a clear opinion on mask wearing, but rather discusses the inconsistency in school enforcement of dress codes.",1291737408426463233,Funniest part of this is the part about how they can’t enforce mask wearing....schools have been sending kids home for dress code violations for years...ask any girl who wore a skirt to short or bare midriff about dress code enforcement https://t.co/rQePAYwRq3,0.565300703048706
674,2,"The user seems to be promoting a startup focused on the mask industry, indicating support for masks as a part of the solution in dealing with COVID-19.",1291738064721674245,Listening to another fantastic business idea from student entrepreneurs in @cintrifuse “Enterpreneurs Change the World” Pitch competition.  #UMask is looking to “disrupt” the mask industry (w/creative twists...e.g. gamification).  @glennplatt you’d love this. #StartupCicny https://t.co/veU1KL4dhn,0.574350118637085
675,0,"While the user mentions mask usage in their tweet, they do not express an overtly negative or positive sentiment towards it, but rather share a practical concern about its impact on their work.",1291748206540288002,@BrianGHunt It’s been tough doing microscopy with a mask. I tape mine to the nose with a scotch tape- that helps somewhat ...,0.6371631622314453
676,3,"The Twitter user expresses concern about outdoor sports events, suggesting precautions such as temperature checks and mask-wearing, indicating a neutral or uncertain attitude towards COVID-19 mask wearing.",1291748485772058626,@GovMikeDeWine 4000. im a season ticket holder for football at a local college in cincinnati. why can you not allow any fans outside? its outside. require a mask. require maybe a temperature before entering. but if you want to go to an outside sporting event one should be,0.6303527355194092
